adshex,flight_id,latitude,longitude,altitude,speed,track,squawk,type,timestamp,name,other_names1,other_names2,n_number,serial_number,mfr_mdl_code,mfr,model,year_mfr,type_aircraft,agency
A7A9D4,726bc89,34.43591,-117.198,16499,144,19,4773,PC12,2015-08-17T22:36:22Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.8665,-95.2466,3599,40,97,5323,,2015-08-17T22:36:12Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.7577,-118.10099,7599,89,14,4415,,2015-08-17T22:36:12Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.77951,-77.2291,8400,88,25,4414,,2015-08-17T22:36:12Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.4197,-117.207,16500,160,32,4773,PC12,2015-08-17T22:36:06Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7526,-118.10299,7600,89,29,4415,,2015-08-17T22:36:06Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A72AA1,726c1f9,32.2989,-117.59099,7500,131,217,4401,B350,2015-08-17T22:36:01Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,561A,FM-36,4220012,HAWKER BEECHCRAFT CORP,B300C,2010,5,dhs
A68BD9,726c0c5,29.8671,-95.25229,3600,40,97,5323,,2015-08-17T22:35:56Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.401,-117.22599,16500,174,51,4773,PC12,2015-08-17T22:35:47Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.767,-77.2415,8399,90,55,4414,,2015-08-17T22:35:47Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.8682,-95.25929,3599,40,102,5323,,2015-08-17T22:35:36Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.39701,-117.24199,16500,136,75,4773,PC12,2015-08-17T22:35:27Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.74061,-118.127,7600,84,92,4415,,2015-08-17T22:35:27Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.86961,-95.26629,3599,41,101,5323,,2015-08-17T22:35:16Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.74081,-118.13299,7600,87,102,4415,,2015-08-17T22:35:16Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7429,-118.143,7600,90,114,4415,,2015-08-17T22:35:06Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76161,-77.2742,8400,90,105,4414,,2015-08-17T22:35:06Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.3958,-117.27799,16500,130,104,4773,PC12,2015-08-17T22:34:56Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.8707,-95.2741,3600,43,109,5323,,2015-08-17T22:34:56Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.7452,-118.149,7600,91,119,4415,,2015-08-17T22:34:56Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7643,-77.28359,8400,90,123,4414,,2015-08-17T22:34:56Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A72AA1,726c1f9,32.311,-117.59099,7500,131,217,4401,B350,2015-08-17T22:34:41Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,561A,FM-36,4220012,HAWKER BEECHCRAFT CORP,B300C,2010,5,dhs
A7A9D4,726bc89,34.404,-117.29799,16500,123,128,4773,PC12,2015-08-17T22:34:37Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.8731,-95.28099,3600,51,111,5323,,2015-08-17T22:34:37Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A9C265,72660d6,38.7736,-77.29629,8399,88,148,4414,,2015-08-17T22:34:37Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.77811,-77.2996,8400,88,158,4414,,2015-08-17T22:34:27Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.878,-95.29429,3599,54,119,5323,,2015-08-17T22:34:11Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.76621,-118.17299,7599,87,158,4415,,2015-08-17T22:34:11Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.8801,-95.29859,3600,55,122,5323,,2015-08-17T22:33:57Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.4485,-117.328,16500,112,186,4773,PC12,2015-08-17T22:33:47Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.78351,-118.176,7600,78,190,4415,,2015-08-17T22:33:47Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8051,-77.29889,8400,80,211,4414,,2015-08-17T22:33:41Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8108,-77.29379,8400,80,226,4414,,2015-08-17T22:33:32Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.4691,-117.32299,16500,110,206,4773,PC12,2015-08-17T22:33:21Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.81551,-77.2867,8400,80,242,4414,,2015-08-17T22:33:21Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.8975,-95.31289,3600,34,220,5323,,2015-08-17T22:33:02Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.4875,-117.30799,16500,112,226,4773,PC12,2015-08-17T22:32:57Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.899,-95.3114,3600,37,221,5323,,2015-08-17T22:32:46Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.4962,-117.293,16500,102,251,4773,PC12,2015-08-17T22:32:37Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.9013,-95.30899,3600,38,230,5323,,2015-08-17T22:32:37Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A68BD9,726c0c5,29.9036,-95.30479,3600,37,258,5323,,2015-08-17T22:32:22Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.80781,-118.12399,7599,73,294,4415,,2015-08-17T22:32:06Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.806,-118.11899,7600,74,302,4415,,2015-08-17T22:31:56Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,34.4985,-117.24499,16500,111,294,4773,PC12,2015-08-17T22:31:46Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A72AA1,726c1f9,32.399,-117.55099,7500,131,217,7321,B350,2015-08-17T22:31:46Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,561A,FM-36,4220012,HAWKER BEECHCRAFT CORP,B300C,2010,5,dhs
A7A9D4,726bc89,34.4956,-117.23699,16500,133,302,4773,PC12,2015-08-17T22:31:36Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7988,-118.109,7599,80,329,4415,,2015-08-17T22:31:36Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.907,-95.2856,3500,41,258,5323,,2015-08-17T22:31:27Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A9C265,72660d6,38.7847,-77.2264,8399,84,13,4414,,2015-08-17T22:31:27Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.4891,-117.21699,16500,111,312,4773,PC12,2015-08-17T22:31:21Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.79091,-118.10399,7600,80,345,4415,,2015-08-17T22:31:21Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,34.47961,-117.206,16500,116,323,4773,PC12,2015-08-17T22:31:06Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.77351,-77.23269,8400,87,41,4414,,2015-08-17T22:31:06Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.90851,-95.27669,3500,50,257,5323,,2015-08-17T22:31:02Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.47381,-117.20099,16500,123,332,4773,PC12,2015-08-17T22:30:57Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7772,-118.10099,7599,81,1,4415,,2015-08-17T22:30:57Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.9095,-95.27179,3500,50,256,5323,,2015-08-17T22:30:47Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.44301,-117.197,16499,151,5,4773,PC12,2015-08-17T22:30:31Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7572,-77.2492,8400,120,117,4414,,2015-08-17T22:30:27Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.4336,-117.19899,16500,143,23,4773,PC12,2015-08-17T22:30:21Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7574,-77.2533,8400,121,120,4414,,2015-08-17T22:30:17Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.42261,-117.204,16500,143,37,4773,PC12,2015-08-17T22:30:11Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.75931,-77.26649,8400,128,132,4414,,2015-08-17T22:30:02Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.74,-118.113,7600,98,36,4415,,2015-08-17T22:30:01Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,34.41701,-117.208,16500,135,38,4773,PC12,2015-08-17T22:29:56Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7619,-77.273,8400,119,137,4414,,2015-08-17T22:29:53Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.9145,-95.24779,3500,58,258,5323,,2015-08-17T22:29:51Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A72AA1,726c1f9,32.5205,-117.499,7100,131,217,7321,B350,2015-08-17T22:29:41Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,561A,FM-36,4220012,HAWKER BEECHCRAFT CORP,B300C,2010,5,dhs
A7A9D4,726bc89,34.4034,-117.22599,16499,144,60,4773,PC12,2015-08-17T22:29:36Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7707,-77.29129,8475,113,169,4414,,2015-08-17T22:29:29Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.9158,-95.23489,3500,58,271,5323,,2015-08-17T22:29:27Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.72701,-118.14,7600,88,105,4415,,2015-08-17T22:29:21Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.9155,-95.22889,3500,54,286,5323,,2015-08-17T22:29:16Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.7298,-118.14799,7599,88,130,4415,,2015-08-17T22:29:11Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.73331,-118.153,7600,87,145,4415,,2015-08-17T22:29:01Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,34.39501,-117.274,16500,141,100,4773,PC12,2015-08-17T22:28:56Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7446,-118.158,7600,84,182,4415,,2015-08-17T22:28:41Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.79641,-77.29789,8500,104,218,4414,,2015-08-17T22:28:37Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7562,-118.15499,7600,80,209,4415,,2015-08-17T22:28:21Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.811,-77.2964,8375,110,258,4414,,2015-08-17T22:28:18Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.90161,-95.23469,3600,62,75,5323,,2015-08-17T22:28:12Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A72AA1,726c1f9,32.5492,-117.44299,6200,116,230,7321,B350,2015-08-17T22:27:55Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,561A,FM-36,4220012,HAWKER BEECHCRAFT CORP,B300C,2010,5,dhs
AD4B3C,7265f06,33.76851,-118.145,7599,83,225,4415,,2015-08-17T22:27:55Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7736,-118.13899,7599,87,235,4415,,2015-08-17T22:27:47Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7752,-118.13599,7600,86,239,4415,,2015-08-17T22:27:41Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.8969,-95.25539,3599,67,72,5323,,2015-08-17T22:27:35Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.7787,-118.12799,7600,87,252,4415,,2015-08-17T22:27:31Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8181,-77.25579,8400,130,315,4414,,2015-08-17T22:27:17Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68BD9,726c0c5,29.89051,-95.27359,3600,68,62,5323,,2015-08-17T22:27:06Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A9C265,72660d6,38.8104,-77.23919,8375,106,344,4414,,2015-08-17T22:27:02Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.4771,-117.31899,16500,97,221,4773,PC12,2015-08-17T22:27:00Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
AD4B3C,7265f06,33.7794,-118.106,7600,80,298,4415,,2015-08-17T22:26:56Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.88681,-95.2821,3600,68,64,5323,,2015-08-17T22:26:51Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
A7A9D4,726bc89,34.48941,-117.30199,16500,112,235,4773,PC12,2015-08-17T22:26:41Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A72AA1,726c1f9,32.5829,-117.371,4625,135,235,7321,B350,2015-08-17T22:26:36Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,561A,FM-36,4220012,HAWKER BEECHCRAFT CORP,B300C,2010,5,dhs
AD4B3C,7265f06,33.772,-118.09499,7599,80,336,4415,,2015-08-17T22:26:36Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A7A9D4,726bc89,34.4949,-117.291,16500,120,244,4773,PC12,2015-08-17T22:26:30Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7823,-77.22729,8400,88,17,4414,,2015-08-17T22:26:25Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.4985,-117.283,16499,114,251,4773,PC12,2015-08-17T22:26:21Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A6718E,726c051,32.7801,-116.94599,4500,725,179,4414,C182,2015-08-17T22:26:21Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
AD4B3C,7265f06,33.7525,-118.093,7600,94,15,4415,,2015-08-17T22:26:06Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7687,-77.2375,8400,90,47,4414,,2015-08-17T22:26:06Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7441,-118.09599,7600,91,31,4415,,2015-08-17T22:25:55Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7651,-77.24309,8399,92,58,4414,,2015-08-17T22:25:55Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A7A9D4,726bc89,34.50101,-117.246,16500,104,287,4773,PC12,2015-08-17T22:25:46Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A68BD9,726c0c5,29.87531,-95.32029,3500,70,76,5323,,2015-08-17T22:25:40Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
AD4B3C,7265f06,33.7306,-118.11299,7600,98,69,4415,,2015-08-17T22:25:25Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A6718E,726c051,32.8539,-117.08199,3825,529,319,4414,C182,2015-08-17T22:25:20Z,NBR AVIATION,,,514NY,18282271,2072703,CESSNA,182T,2010,4,fbi
A7A9D4,726bc89,34.4875,-117.216,16500,114,315,4773,PC12,2015-08-17T22:25:15Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,593PC,593,7090551,PILATUS,PC-12/45,2004,4,dhs
A9C265,72660d6,38.7616,-77.27679,8399,90,111,4414,,2015-08-17T22:25:15Z,NATIONAL AIRCRAFT LEASING CORPORATION,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.72791,-118.13,7599,91,96,4415,,2015-08-17T22:25:05Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A68BD9,726c0c5,29.8704,-95.34709,3600,80,79,5323,,2015-08-17T22:24:56Z,U S DEPT OF HOMELAND SECURITY,U S CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,5204G,3089,8680950,EUROCOPTER,AS 350 B2,1998,6,dhs
